Date,Month,Month_Year,Year,Week_day,Quarter,Quarter_Year,Week_Num,Month_Num,Day_Num,Date_Num
2021/06/13,June,Jun-2021,2021,Sunday,Q2,Q2_2021,25,6,1,13
2021/06/14,June,Jun-2021,2021,Monday,Q2,Q2_2021,25,6,2,14
2021/06/15,June,Jun-2021,2021,Tuesday,Q2,Q2_2021,25,6,3,15
2021/06/16,June,Jun-2021,2021,Wednesday,Q2,Q2_2021,25,6,4,16
2021/06/17,June,Jun-2021,2021,Thursday,Q2,Q2_2021,25,6,5,17
2021/06/18,June,Jun-2021,2021,Friday,Q2,Q2_2021,25,6,6,18
2021/06/19,June,Jun-2021,2021,Saturday,Q2,Q2_2021,25,6,7,19
2021/06/20,June,Jun-2021,2021,Sunday,Q2,Q2_2021,26,6,1,20
2021/06/21,June,Jun-2021,2021,Monday,Q2,Q2_2021,26,6,2,21
2021/06/22,June,Jun-2021,2021,Tuesday,Q2,Q2_2021,26,6,3,22
2021/06/23,June,Jun-2021,2021,Wednesday,Q2,Q2_2021,26,6,4,23
2021/06/24,June,Jun-2021,2021,Thursday,Q2,Q2_2021,26,6,5,24
2021/06/25,June,Jun-2021,2021,Friday,Q2,Q2_2021,26,6,6,25
2021/06/26,June,Jun-2021,2021,Saturday,Q2,Q2_2021,26,6,7,26
2021/06/27,June,Jun-2021,2021,Sunday,Q2,Q2_2021,27,6,1,27
2021/06/28,June,Jun-2021,2021,Monday,Q2,Q2_2021,27,6,2,28
2021/06/29,June,Jun-2021,2021,Tuesday,Q2,Q2_2021,27,6,3,29
2021/06/30,June,Jun-2021,2021,Wednesday,Q2,Q2_2021,27,6,4,30
2021/07/01,July,Jul-2021,2021,Thursday,Q3,Q3_2021,27,7,5,01
2021/07/02,July,Jul-2021,2021,Friday,Q3,Q3_2021,27,7,6,02
2021/07/03,July,Jul-2021,2021,Saturday,Q3,Q3_2021,27,7,7,03
2021/07/04,July,Jul-2021,2021,Sunday,Q3,Q3_2021,28,7,1,04
2021/07/05,July,Jul-2021,2021,Monday,Q3,Q3_2021,28,7,2,05
2021/07/06,July,Jul-2021,2021,Tuesday,Q3,Q3_2021,28,7,3,06
2021/07/07,July,Jul-2021,2021,Wednesday,Q3,Q3_2021,28,7,4,07
2021/07/08,July,Jul-2021,2021,Thursday,Q3,Q3_2021,28,7,5,08
2021/07/09,July,Jul-2021,2021,Friday,Q3,Q3_2021,28,7,6,09
2021/07/10,July,Jul-2021,2021,Saturday,Q3,Q3_2021,28,7,7,10
2021/07/11,July,Jul-2021,2021,Sunday,Q3,Q3_2021,29,7,1,11
2021/07/12,July,Jul-2021,2021,Monday,Q3,Q3_2021,29,7,2,12
2021/07/13,July,Jul-2021,2021,Tuesday,Q3,Q3_2021,29,7,3,13
2021/07/14,July,Jul-2021,2021,Wednesday,Q3,Q3_2021,29,7,4,14
2021/07/15,July,Jul-2021,2021,Thursday,Q3,Q3_2021,29,7,5,15
2021/07/16,July,Jul-2021,2021,Friday,Q3,Q3_2021,29,7,6,16
2021/07/17,July,Jul-2021,2021,Saturday,Q3,Q3_2021,29,7,7,17
2021/07/18,July,Jul-2021,2021,Sunday,Q3,Q3_2021,30,7,1,18
2021/07/19,July,Jul-2021,2021,Monday,Q3,Q3_2021,30,7,2,19
2021/07/20,July,Jul-2021,2021,Tuesday,Q3,Q3_2021,30,7,3,20
2021/07/21,July,Jul-2021,2021,Wednesday,Q3,Q3_2021,30,7,4,21
2021/07/22,July,Jul-2021,2021,Thursday,Q3,Q3_2021,30,7,5,22
2021/07/23,July,Jul-2021,2021,Friday,Q3,Q3_2021,30,7,6,23
2021/07/24,July,Jul-2021,2021,Saturday,Q3,Q3_2021,30,7,7,24
2021/07/25,July,Jul-2021,2021,Sunday,Q3,Q3_2021,31,7,1,25
2021/07/26,July,Jul-2021,2021,Monday,Q3,Q3_2021,31,7,2,26
2021/07/27,July,Jul-2021,2021,Tuesday,Q3,Q3_2021,31,7,3,27
2021/07/28,July,Jul-2021,2021,Wednesday,Q3,Q3_2021,31,7,4,28
2021/07/29,July,Jul-2021,2021,Thursday,Q3,Q3_2021,31,7,5,29
2021/07/30,July,Jul-2021,2021,Friday,Q3,Q3_2021,31,7,6,30
2021/07/31,July,Jul-2021,2021,Saturday,Q3,Q3_2021,31,7,7,31
2021/08/01,August,Aug-2021,2021,Sunday,Q3,Q3_2021,32,8,1,01
2021/08/02,August,Aug-2021,2021,Monday,Q3,Q3_2021,32,8,2,02
2021/08/03,August,Aug-2021,2021,Tuesday,Q3,Q3_2021,32,8,3,03
2021/08/04,August,Aug-2021,2021,Wednesday,Q3,Q3_2021,32,8,4,04
2021/08/05,August,Aug-2021,2021,Thursday,Q3,Q3_2021,32,8,5,05
2021/08/06,August,Aug-2021,2021,Friday,Q3,Q3_2021,32,8,6,06
2021/08/07,August,Aug-2021,2021,Saturday,Q3,Q3_2021,32,8,7,07
2021/08/08,August,Aug-2021,2021,Sunday,Q3,Q3_2021,33,8,1,08
2021/08/09,August,Aug-2021,2021,Monday,Q3,Q3_2021,33,8,2,09
2021/08/10,August,Aug-2021,2021,Tuesday,Q3,Q3_2021,33,8,3,10
2021/08/11,August,Aug-2021,2021,Wednesday,Q3,Q3_2021,33,8,4,11
2021/08/12,August,Aug-2021,2021,Thursday,Q3,Q3_2021,33,8,5,12
2021/08/13,August,Aug-2021,2021,Friday,Q3,Q3_2021,33,8,6,13
2021/08/14,August,Aug-2021,2021,Saturday,Q3,Q3_2021,33,8,7,14
2021/08/15,August,Aug-2021,2021,Sunday,Q3,Q3_2021,34,8,1,15
2021/08/16,August,Aug-2021,2021,Monday,Q3,Q3_2021,34,8,2,16
2021/08/17,August,Aug-2021,2021,Tuesday,Q3,Q3_2021,34,8,3,17
2021/08/18,August,Aug-2021,2021,Wednesday,Q3,Q3_2021,34,8,4,18
2021/08/19,August,Aug-2021,2021,Thursday,Q3,Q3_2021,34,8,5,19
2021/08/20,August,Aug-2021,2021,Friday,Q3,Q3_2021,34,8,6,20
2021/08/21,August,Aug-2021,2021,Saturday,Q3,Q3_2021,34,8,7,21
2021/08/22,August,Aug-2021,2021,Sunday,Q3,Q3_2021,35,8,1,22
2021/08/23,August,Aug-2021,2021,Monday,Q3,Q3_2021,35,8,2,23
2021/08/24,August,Aug-2021,2021,Tuesday,Q3,Q3_2021,35,8,3,24
2021/08/25,August,Aug-2021,2021,Wednesday,Q3,Q3_2021,35,8,4,25
2021/08/26,August,Aug-2021,2021,Thursday,Q3,Q3_2021,35,8,5,26
2021/08/27,August,Aug-2021,2021,Friday,Q3,Q3_2021,35,8,6,27
2021/08/28,August,Aug-2021,2021,Saturday,Q3,Q3_2021,35,8,7,28
2021/08/29,August,Aug-2021,2021,Sunday,Q3,Q3_2021,36,8,1,29
2021/08/30,August,Aug-2021,2021,Monday,Q3,Q3_2021,36,8,2,30
2021/08/31,August,Aug-2021,2021,Tuesday,Q3,Q3_2021,36,8,3,31
2021/09/01,September,Sep-2021,2021,Wednesday,Q3,Q3_2021,36,9,4,01
2021/09/02,September,Sep-2021,2021,Thursday,Q3,Q3_2021,36,9,5,02
2021/09/03,September,Sep-2021,2021,Friday,Q3,Q3_2021,36,9,6,03
2021/09/04,September,Sep-2021,2021,Saturday,Q3,Q3_2021,36,9,7,04
2021/09/05,September,Sep-2021,2021,Sunday,Q3,Q3_2021,37,9,1,05
2021/09/06,September,Sep-2021,2021,Monday,Q3,Q3_2021,37,9,2,06
2021/09/07,September,Sep-2021,2021,Tuesday,Q3,Q3_2021,37,9,3,07
2021/09/08,September,Sep-2021,2021,Wednesday,Q3,Q3_2021,37,9,4,08
2021/09/09,September,Sep-2021,2021,Thursday,Q3,Q3_2021,37,9,5,09
2021/09/10,September,Sep-2021,2021,Friday,Q3,Q3_2021,37,9,6,10
2021/09/11,September,Sep-2021,2021,Saturday,Q3,Q3_2021,37,9,7,11
2021/09/12,September,Sep-2021,2021,Sunday,Q3,Q3_2021,38,9,1,12
2021/09/13,September,Sep-2021,2021,Monday,Q3,Q3_2021,38,9,2,13
2021/09/14,September,Sep-2021,2021,Tuesday,Q3,Q3_2021,38,9,3,14
2021/09/15,September,Sep-2021,2021,Wednesday,Q3,Q3_2021,38,9,4,15
2021/09/16,September,Sep-2021,2021,Thursday,Q3,Q3_2021,38,9,5,16
2021/09/17,September,Sep-2021,2021,Friday,Q3,Q3_2021,38,9,6,17
2021/09/18,September,Sep-2021,2021,Saturday,Q3,Q3_2021,38,9,7,18
2021/09/19,September,Sep-2021,2021,Sunday,Q3,Q3_2021,39,9,1,19
2021/09/20,September,Sep-2021,2021,Monday,Q3,Q3_2021,39,9,2,20
2021/09/21,September,Sep-2021,2021,Tuesday,Q3,Q3_2021,39,9,3,21
2021/09/22,September,Sep-2021,2021,Wednesday,Q3,Q3_2021,39,9,4,22
2021/09/23,September,Sep-2021,2021,Thursday,Q3,Q3_2021,39,9,5,23
2021/09/24,September,Sep-2021,2021,Friday,Q3,Q3_2021,39,9,6,24
2021/09/25,September,Sep-2021,2021,Saturday,Q3,Q3_2021,39,9,7,25
2021/09/26,September,Sep-2021,2021,Sunday,Q3,Q3_2021,40,9,1,26
2021/09/27,September,Sep-2021,2021,Monday,Q3,Q3_2021,40,9,2,27
2021/09/28,September,Sep-2021,2021,Tuesday,Q3,Q3_2021,40,9,3,28
2021/09/29,September,Sep-2021,2021,Wednesday,Q3,Q3_2021,40,9,4,29
2021/09/30,September,Sep-2021,2021,Thursday,Q3,Q3_2021,40,9,5,30
2021/10/01,October,Oct-2021,2021,Friday,Q4,Q4_2021,40,10,6,01
2021/10/02,October,Oct-2021,2021,Saturday,Q4,Q4_2021,40,10,7,02
2021/10/03,October,Oct-2021,2021,Sunday,Q4,Q4_2021,41,10,1,03
2021/10/04,October,Oct-2021,2021,Monday,Q4,Q4_2021,41,10,2,04
2021/10/05,October,Oct-2021,2021,Tuesday,Q4,Q4_2021,41,10,3,05
2021/10/06,October,Oct-2021,2021,Wednesday,Q4,Q4_2021,41,10,4,06
2021/10/07,October,Oct-2021,2021,Thursday,Q4,Q4_2021,41,10,5,07
2021/10/08,October,Oct-2021,2021,Friday,Q4,Q4_2021,41,10,6,08
2021/10/09,October,Oct-2021,2021,Saturday,Q4,Q4_2021,41,10,7,09
2021/10/10,October,Oct-2021,2021,Sunday,Q4,Q4_2021,42,10,1,10
2021/10/11,October,Oct-2021,2021,Monday,Q4,Q4_2021,42,10,2,11
2021/10/12,October,Oct-2021,2021,Tuesday,Q4,Q4_2021,42,10,3,12
2021/10/13,October,Oct-2021,2021,Wednesday,Q4,Q4_2021,42,10,4,13
2021/10/14,October,Oct-2021,2021,Thursday,Q4,Q4_2021,42,10,5,14
2021/10/15,October,Oct-2021,2021,Friday,Q4,Q4_2021,42,10,6,15
2021/10/16,October,Oct-2021,2021,Saturday,Q4,Q4_2021,42,10,7,16
2021/10/17,October,Oct-2021,2021,Sunday,Q4,Q4_2021,43,10,1,17
2021/10/18,October,Oct-2021,2021,Monday,Q4,Q4_2021,43,10,2,18
2021/10/19,October,Oct-2021,2021,Tuesday,Q4,Q4_2021,43,10,3,19
2021/10/20,October,Oct-2021,2021,Wednesday,Q4,Q4_2021,43,10,4,20
2021/10/21,October,Oct-2021,2021,Thursday,Q4,Q4_2021,43,10,5,21
2021/10/22,October,Oct-2021,2021,Friday,Q4,Q4_2021,43,10,6,22
2021/10/23,October,Oct-2021,2021,Saturday,Q4,Q4_2021,43,10,7,23
2021/10/24,October,Oct-2021,2021,Sunday,Q4,Q4_2021,44,10,1,24
2021/10/25,October,Oct-2021,2021,Monday,Q4,Q4_2021,44,10,2,25
2021/10/26,October,Oct-2021,2021,Tuesday,Q4,Q4_2021,44,10,3,26
2021/10/27,October,Oct-2021,2021,Wednesday,Q4,Q4_2021,44,10,4,27
2021/10/28,October,Oct-2021,2021,Thursday,Q4,Q4_2021,44,10,5,28
2021/10/29,October,Oct-2021,2021,Friday,Q4,Q4_2021,44,10,6,29
2021/10/30,October,Oct-2021,2021,Saturday,Q4,Q4_2021,44,10,7,30
2021/10/31,October,Oct-2021,2021,Sunday,Q4,Q4_2021,45,10,1,31
2021/11/01,November,Nov-2021,2021,Monday,Q4,Q4_2021,45,11,2,01
2021/11/02,November,Nov-2021,2021,Tuesday,Q4,Q4_2021,45,11,3,02
2021/11/03,November,Nov-2021,2021,Wednesday,Q4,Q4_2021,45,11,4,03
2021/11/04,November,Nov-2021,2021,Thursday,Q4,Q4_2021,45,11,5,04
2021/11/05,November,Nov-2021,2021,Friday,Q4,Q4_2021,45,11,6,05
2021/11/06,November,Nov-2021,2021,Saturday,Q4,Q4_2021,45,11,7,06
2021/11/07,November,Nov-2021,2021,Sunday,Q4,Q4_2021,46,11,1,07
2021/11/08,November,Nov-2021,2021,Monday,Q4,Q4_2021,46,11,2,08
2021/11/09,November,Nov-2021,2021,Tuesday,Q4,Q4_2021,46,11,3,09
2021/11/10,November,Nov-2021,2021,Wednesday,Q4,Q4_2021,46,11,4,10
2021/11/11,November,Nov-2021,2021,Thursday,Q4,Q4_2021,46,11,5,11
2021/11/12,November,Nov-2021,2021,Friday,Q4,Q4_2021,46,11,6,12
2021/11/13,November,Nov-2021,2021,Saturday,Q4,Q4_2021,46,11,7,13
2021/11/14,November,Nov-2021,2021,Sunday,Q4,Q4_2021,47,11,1,14
2021/11/15,November,Nov-2021,2021,Monday,Q4,Q4_2021,47,11,2,15
2021/11/16,November,Nov-2021,2021,Tuesday,Q4,Q4_2021,47,11,3,16
2021/11/17,November,Nov-2021,2021,Wednesday,Q4,Q4_2021,47,11,4,17
2021/11/18,November,Nov-2021,2021,Thursday,Q4,Q4_2021,47,11,5,18
2021/11/19,November,Nov-2021,2021,Friday,Q4,Q4_2021,47,11,6,19
2021/11/20,November,Nov-2021,2021,Saturday,Q4,Q4_2021,47,11,7,20
2021/11/21,November,Nov-2021,2021,Sunday,Q4,Q4_2021,48,11,1,21
2021/11/22,November,Nov-2021,2021,Monday,Q4,Q4_2021,48,11,2,22
2021/11/23,November,Nov-2021,2021,Tuesday,Q4,Q4_2021,48,11,3,23
2021/11/24,November,Nov-2021,2021,Wednesday,Q4,Q4_2021,48,11,4,24
2021/11/25,November,Nov-2021,2021,Thursday,Q4,Q4_2021,48,11,5,25
2021/11/26,November,Nov-2021,2021,Friday,Q4,Q4_2021,48,11,6,26
2021/11/27,November,Nov-2021,2021,Saturday,Q4,Q4_2021,48,11,7,27
2021/11/28,November,Nov-2021,2021,Sunday,Q4,Q4_2021,49,11,1,28
2021/11/29,November,Nov-2021,2021,Monday,Q4,Q4_2021,49,11,2,29
2021/11/30,November,Nov-2021,2021,Tuesday,Q4,Q4_2021,49,11,3,30
2021/12/01,December,Dec-2021,2021,Wednesday,Q4,Q4_2021,49,12,4,01
2021/12/02,December,Dec-2021,2021,Thursday,Q4,Q4_2021,49,12,5,02
2021/12/03,December,Dec-2021,2021,Friday,Q4,Q4_2021,49,12,6,03
2021/12/04,December,Dec-2021,2021,Saturday,Q4,Q4_2021,49,12,7,04
2021/12/05,December,Dec-2021,2021,Sunday,Q4,Q4_2021,50,12,1,05
2021/12/06,December,Dec-2021,2021,Monday,Q4,Q4_2021,50,12,2,06
2021/12/07,December,Dec-2021,2021,Tuesday,Q4,Q4_2021,50,12,3,07
2021/12/08,December,Dec-2021,2021,Wednesday,Q4,Q4_2021,50,12,4,08
2021/12/09,December,Dec-2021,2021,Thursday,Q4,Q4_2021,50,12,5,09
2021/12/10,December,Dec-2021,2021,Friday,Q4,Q4_2021,50,12,6,10
2021/12/11,December,Dec-2021,2021,Saturday,Q4,Q4_2021,50,12,7,11
2021/12/12,December,Dec-2021,2021,Sunday,Q4,Q4_2021,51,12,1,12
2021/12/13,December,Dec-2021,2021,Monday,Q4,Q4_2021,51,12,2,13
2021/12/14,December,Dec-2021,2021,Tuesday,Q4,Q4_2021,51,12,3,14
2021/12/15,December,Dec-2021,2021,Wednesday,Q4,Q4_2021,51,12,4,15
2021/12/16,December,Dec-2021,2021,Thursday,Q4,Q4_2021,51,12,5,16
2021/12/17,December,Dec-2021,2021,Friday,Q4,Q4_2021,51,12,6,17
2021/12/18,December,Dec-2021,2021,Saturday,Q4,Q4_2021,51,12,7,18
2021/12/19,December,Dec-2021,2021,Sunday,Q4,Q4_2021,52,12,1,19
2021/12/20,December,Dec-2021,2021,Monday,Q4,Q4_2021,52,12,2,20
2021/12/21,December,Dec-2021,2021,Tuesday,Q4,Q4_2021,52,12,3,21
2021/12/22,December,Dec-2021,2021,Wednesday,Q4,Q4_2021,52,12,4,22
2021/12/23,December,Dec-2021,2021,Thursday,Q4,Q4_2021,52,12,5,23
2021/12/24,December,Dec-2021,2021,Friday,Q4,Q4_2021,52,12,6,24
2021/12/25,December,Dec-2021,2021,Saturday,Q4,Q4_2021,52,12,7,25
2021/12/26,December,Dec-2021,2021,Sunday,Q4,Q4_2021,53,12,1,26
2021/12/27,December,Dec-2021,2021,Monday,Q4,Q4_2021,53,12,2,27
2021/12/28,December,Dec-2021,2021,Tuesday,Q4,Q4_2021,53,12,3,28
2021/12/29,December,Dec-2021,2021,Wednesday,Q4,Q4_2021,53,12,4,29
2021/12/30,December,Dec-2021,2021,Thursday,Q4,Q4_2021,53,12,5,30
2021/12/31,December,Dec-2021,2021,Friday,Q4,Q4_2021,53,12,6,31
2022/01/01,January,Jan-2022,2022,Saturday,Q1,Q1_2022,1,1,7,01
2022/01/02,January,Jan-2022,2022,Sunday,Q1,Q1_2022,2,1,1,02
2022/01/03,January,Jan-2022,2022,Monday,Q1,Q1_2022,2,1,2,03
2022/01/04,January,Jan-2022,2022,Tuesday,Q1,Q1_2022,2,1,3,04
2022/01/05,January,Jan-2022,2022,Wednesday,Q1,Q1_2022,2,1,4,05
2022/01/06,January,Jan-2022,2022,Thursday,Q1,Q1_2022,2,1,5,06
2022/01/07,January,Jan-2022,2022,Friday,Q1,Q1_2022,2,1,6,07
2022/01/08,January,Jan-2022,2022,Saturday,Q1,Q1_2022,2,1,7,08
2022/01/09,January,Jan-2022,2022,Sunday,Q1,Q1_2022,3,1,1,09
2022/01/10,January,Jan-2022,2022,Monday,Q1,Q1_2022,3,1,2,10
2022/01/11,January,Jan-2022,2022,Tuesday,Q1,Q1_2022,3,1,3,11
2022/01/12,January,Jan-2022,2022,Wednesday,Q1,Q1_2022,3,1,4,12
2022/01/13,January,Jan-2022,2022,Thursday,Q1,Q1_2022,3,1,5,13
2022/01/14,January,Jan-2022,2022,Friday,Q1,Q1_2022,3,1,6,14
2022/01/15,January,Jan-2022,2022,Saturday,Q1,Q1_2022,3,1,7,15
2022/01/16,January,Jan-2022,2022,Sunday,Q1,Q1_2022,4,1,1,16
2022/01/17,January,Jan-2022,2022,Monday,Q1,Q1_2022,4,1,2,17
2022/01/18,January,Jan-2022,2022,Tuesday,Q1,Q1_2022,4,1,3,18
2022/01/19,January,Jan-2022,2022,Wednesday,Q1,Q1_2022,4,1,4,19
2022/01/20,January,Jan-2022,2022,Thursday,Q1,Q1_2022,4,1,5,20
2022/01/21,January,Jan-2022,2022,Friday,Q1,Q1_2022,4,1,6,21
2022/01/22,January,Jan-2022,2022,Saturday,Q1,Q1_2022,4,1,7,22
2022/01/23,January,Jan-2022,2022,Sunday,Q1,Q1_2022,5,1,1,23
2022/01/24,January,Jan-2022,2022,Monday,Q1,Q1_2022,5,1,2,24
2022/01/25,January,Jan-2022,2022,Tuesday,Q1,Q1_2022,5,1,3,25
2022/01/26,January,Jan-2022,2022,Wednesday,Q1,Q1_2022,5,1,4,26
2022/01/27,January,Jan-2022,2022,Thursday,Q1,Q1_2022,5,1,5,27
2022/01/28,January,Jan-2022,2022,Friday,Q1,Q1_2022,5,1,6,28
2022/01/29,January,Jan-2022,2022,Saturday,Q1,Q1_2022,5,1,7,29
2022/01/30,January,Jan-2022,2022,Sunday,Q1,Q1_2022,6,1,1,30
2022/01/31,January,Jan-2022,2022,Monday,Q1,Q1_2022,6,1,2,31
2022/02/01,February,Feb-2022,2022,Tuesday,Q1,Q1_2022,6,2,3,01
2022/02/02,February,Feb-2022,2022,Wednesday,Q1,Q1_2022,6,2,4,02
2022/02/03,February,Feb-2022,2022,Thursday,Q1,Q1_2022,6,2,5,03
2022/02/04,February,Feb-2022,2022,Friday,Q1,Q1_2022,6,2,6,04
2022/02/05,February,Feb-2022,2022,Saturday,Q1,Q1_2022,6,2,7,05
2022/02/06,February,Feb-2022,2022,Sunday,Q1,Q1_2022,7,2,1,06
2022/02/07,February,Feb-2022,2022,Monday,Q1,Q1_2022,7,2,2,07
2022/02/08,February,Feb-2022,2022,Tuesday,Q1,Q1_2022,7,2,3,08
2022/02/09,February,Feb-2022,2022,Wednesday,Q1,Q1_2022,7,2,4,09
2022/02/10,February,Feb-2022,2022,Thursday,Q1,Q1_2022,7,2,5,10
2022/02/11,February,Feb-2022,2022,Friday,Q1,Q1_2022,7,2,6,11
2022/02/12,February,Feb-2022,2022,Saturday,Q1,Q1_2022,7,2,7,12
2022/02/13,February,Feb-2022,2022,Sunday,Q1,Q1_2022,8,2,1,13
2022/02/14,February,Feb-2022,2022,Monday,Q1,Q1_2022,8,2,2,14
2022/02/15,February,Feb-2022,2022,Tuesday,Q1,Q1_2022,8,2,3,15
2022/02/16,February,Feb-2022,2022,Wednesday,Q1,Q1_2022,8,2,4,16
2022/02/17,February,Feb-2022,2022,Thursday,Q1,Q1_2022,8,2,5,17
2022/02/18,February,Feb-2022,2022,Friday,Q1,Q1_2022,8,2,6,18
2022/02/19,February,Feb-2022,2022,Saturday,Q1,Q1_2022,8,2,7,19
2022/02/20,February,Feb-2022,2022,Sunday,Q1,Q1_2022,9,2,1,20
2022/02/21,February,Feb-2022,2022,Monday,Q1,Q1_2022,9,2,2,21
2022/02/22,February,Feb-2022,2022,Tuesday,Q1,Q1_2022,9,2,3,22
2022/02/23,February,Feb-2022,2022,Wednesday,Q1,Q1_2022,9,2,4,23
2022/02/24,February,Feb-2022,2022,Thursday,Q1,Q1_2022,9,2,5,24
2022/02/25,February,Feb-2022,2022,Friday,Q1,Q1_2022,9,2,6,25
2022/02/26,February,Feb-2022,2022,Saturday,Q1,Q1_2022,9,2,7,26
2022/02/27,February,Feb-2022,2022,Sunday,Q1,Q1_2022,10,2,1,27
2022/02/28,February,Feb-2022,2022,Monday,Q1,Q1_2022,10,2,2,28
2022/03/01,March,Mar-2022,2022,Tuesday,Q1,Q1_2022,10,3,3,01
2022/03/02,March,Mar-2022,2022,Wednesday,Q1,Q1_2022,10,3,4,02
2022/03/03,March,Mar-2022,2022,Thursday,Q1,Q1_2022,10,3,5,03
2022/03/04,March,Mar-2022,2022,Friday,Q1,Q1_2022,10,3,6,04
2022/03/05,March,Mar-2022,2022,Saturday,Q1,Q1_2022,10,3,7,05
2022/03/06,March,Mar-2022,2022,Sunday,Q1,Q1_2022,11,3,1,06
2022/03/07,March,Mar-2022,2022,Monday,Q1,Q1_2022,11,3,2,07
2022/03/08,March,Mar-2022,2022,Tuesday,Q1,Q1_2022,11,3,3,08
2022/03/09,March,Mar-2022,2022,Wednesday,Q1,Q1_2022,11,3,4,09
2022/03/10,March,Mar-2022,2022,Thursday,Q1,Q1_2022,11,3,5,10
2022/03/11,March,Mar-2022,2022,Friday,Q1,Q1_2022,11,3,6,11
2022/03/12,March,Mar-2022,2022,Saturday,Q1,Q1_2022,11,3,7,12
2022/03/13,March,Mar-2022,2022,Sunday,Q1,Q1_2022,12,3,1,13
2022/03/14,March,Mar-2022,2022,Monday,Q1,Q1_2022,12,3,2,14
2022/03/15,March,Mar-2022,2022,Tuesday,Q1,Q1_2022,12,3,3,15
2022/03/16,March,Mar-2022,2022,Wednesday,Q1,Q1_2022,12,3,4,16
2022/03/17,March,Mar-2022,2022,Thursday,Q1,Q1_2022,12,3,5,17
2022/03/18,March,Mar-2022,2022,Friday,Q1,Q1_2022,12,3,6,18
2022/03/19,March,Mar-2022,2022,Saturday,Q1,Q1_2022,12,3,7,19
2022/03/20,March,Mar-2022,2022,Sunday,Q1,Q1_2022,13,3,1,20
2022/03/21,March,Mar-2022,2022,Monday,Q1,Q1_2022,13,3,2,21
2022/03/22,March,Mar-2022,2022,Tuesday,Q1,Q1_2022,13,3,3,22
2022/03/23,March,Mar-2022,2022,Wednesday,Q1,Q1_2022,13,3,4,23
2022/03/24,March,Mar-2022,2022,Thursday,Q1,Q1_2022,13,3,5,24
2022/03/25,March,Mar-2022,2022,Friday,Q1,Q1_2022,13,3,6,25
2022/03/26,March,Mar-2022,2022,Saturday,Q1,Q1_2022,13,3,7,26
2022/03/27,March,Mar-2022,2022,Sunday,Q1,Q1_2022,14,3,1,27
2022/03/28,March,Mar-2022,2022,Monday,Q1,Q1_2022,14,3,2,28
2022/03/29,March,Mar-2022,2022,Tuesday,Q1,Q1_2022,14,3,3,29
2022/03/30,March,Mar-2022,2022,Wednesday,Q1,Q1_2022,14,3,4,30
2022/03/31,March,Mar-2022,2022,Thursday,Q1,Q1_2022,14,3,5,31
2022/04/01,April,Apr-2022,2022,Friday,Q2,Q2_2022,14,4,6,01
2022/04/02,April,Apr-2022,2022,Saturday,Q2,Q2_2022,14,4,7,02
2022/04/03,April,Apr-2022,2022,Sunday,Q2,Q2_2022,15,4,1,03
2022/04/04,April,Apr-2022,2022,Monday,Q2,Q2_2022,15,4,2,04
2022/04/05,April,Apr-2022,2022,Tuesday,Q2,Q2_2022,15,4,3,05
2022/04/06,April,Apr-2022,2022,Wednesday,Q2,Q2_2022,15,4,4,06
2022/04/07,April,Apr-2022,2022,Thursday,Q2,Q2_2022,15,4,5,07
2022/04/08,April,Apr-2022,2022,Friday,Q2,Q2_2022,15,4,6,08
2022/04/09,April,Apr-2022,2022,Saturday,Q2,Q2_2022,15,4,7,09
2022/04/10,April,Apr-2022,2022,Sunday,Q2,Q2_2022,16,4,1,10
2022/04/11,April,Apr-2022,2022,Monday,Q2,Q2_2022,16,4,2,11
2022/04/12,April,Apr-2022,2022,Tuesday,Q2,Q2_2022,16,4,3,12
2022/04/13,April,Apr-2022,2022,Wednesday,Q2,Q2_2022,16,4,4,13
2022/04/14,April,Apr-2022,2022,Thursday,Q2,Q2_2022,16,4,5,14
2022/04/15,April,Apr-2022,2022,Friday,Q2,Q2_2022,16,4,6,15
2022/04/16,April,Apr-2022,2022,Saturday,Q2,Q2_2022,16,4,7,16
2022/04/17,April,Apr-2022,2022,Sunday,Q2,Q2_2022,17,4,1,17
2022/04/18,April,Apr-2022,2022,Monday,Q2,Q2_2022,17,4,2,18
2022/04/19,April,Apr-2022,2022,Tuesday,Q2,Q2_2022,17,4,3,19
2022/04/20,April,Apr-2022,2022,Wednesday,Q2,Q2_2022,17,4,4,20
2022/04/21,April,Apr-2022,2022,Thursday,Q2,Q2_2022,17,4,5,21
2022/04/22,April,Apr-2022,2022,Friday,Q2,Q2_2022,17,4,6,22
2022/04/23,April,Apr-2022,2022,Saturday,Q2,Q2_2022,17,4,7,23
2022/04/24,April,Apr-2022,2022,Sunday,Q2,Q2_2022,18,4,1,24
2022/04/25,April,Apr-2022,2022,Monday,Q2,Q2_2022,18,4,2,25
2022/04/26,April,Apr-2022,2022,Tuesday,Q2,Q2_2022,18,4,3,26
2022/04/27,April,Apr-2022,2022,Wednesday,Q2,Q2_2022,18,4,4,27
2022/04/28,April,Apr-2022,2022,Thursday,Q2,Q2_2022,18,4,5,28
2022/04/29,April,Apr-2022,2022,Friday,Q2,Q2_2022,18,4,6,29
2022/04/30,April,Apr-2022,2022,Saturday,Q2,Q2_2022,18,4,7,30
2022/05/01,May,May-2022,2022,Sunday,Q2,Q2_2022,19,5,1,01
2022/05/02,May,May-2022,2022,Monday,Q2,Q2_2022,19,5,2,02
